block,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,environmental,environmental,environmental,environmental,environmental,environmental,environmental,environmental,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,taxa,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,chemical,pollution,pollution
A58,0.1315913649956,3.6593888831364,9858,2.099,29.01,48010,0.4525,5.981,18.76,27.51,15570,1.5521192847381,0.0,0.9539,2155.0,32070,295.7,202.0,18.07,3.66589703082593,1.4355855825374,14.68,3.5935552576246,15.4,25.34,57.89,0.0,1.8162531181728,0.33165855346188,5.57624865405966,9.94,42.42,LSC,-82.74,2.2,3.67,6.2,16.94,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.255073120131111,3.8757058904229926,3.8285856001087297,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,4.008481476755091,5.698868440032362,3.203426503814917e-16,1.937415462621977,0.5574817642990493,3.8019527136655355e-09,3.8019527136655355e-09,3.8019527136655355e-09,3.8019527136655355e-09,0.3189918909269012,0.4181910513745058,0.4156411230896399,3.8019527136655355e-09,3.8019527136655355e-09,3.8019527136655355e-09,3.8019527136655355e-09,0.4252940133303942,0.5071000396477472,3.8019527136655355e-09,0.2956723476528157,0.1586041919937812,-0.379688861838084,2.0171490277378528,1.3122907226616716,0.307636125234601,0.7410034806859422,1.079887148554816,0.3588631375926899,1.034934220770909,1.060443629394081,1.0000561779061317,1.0551419455292357,-0.1466607304595306,-0.3182342810716703,1.4997922004551243,1.343398587114225,2.0655258949425943,1.428769676746851,1.4911120932253727,1.0831390493421904,1.1653456670354614,0.6529650675236068,1.187491044061086,2.049762760572145,0.3114137917247173,1.1503579602497358,0.7284490482727474,-0.5930255520633805,0.8632674973950537,-0.1256306999751505,0.2056992280884987,1.5144061518190315,medium
A6,0.151561159296,0.2148798227294,12420,5.494,0.1289,38480,0.3965,6.702,19.25,33.19,18380,0.98124272574989,0.0,0.06307,1984.0,18950,401.1,167.3,17.87,4.90417690417691,0.0,9.353,0.313651817945422,0.0,32.25,78.52,0.0,1.57783353761637,0.6186244545522,4.52905651204758,9.25,42.97,SCR,-82.42,1.73,4.9,1.5,20.15,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.7180471580011742,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.475316518232388,6.505562152202874,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,0.4820093912941449,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,0.459983630028129,0.7457090631140223,5.232803040189627e-09,5.232803040189627e-09,5.232803040189627e-09,-0.289458093427589,-0.5582817966713303,1.6848066084883018,1.6956046093922417,-1.9402281588815236,0.6316682095298176,0.1737186011248568,1.339665733976539,1.1025510397704827,1.204664840917987,1.3883622026102291,-0.3682585514554012,-0.3182342810716703,-0.5745580281104071,1.2270615058280911,0.882665581657954,2.148275620881491,0.9426432916345896,1.0634490071796576,1.7682884289024725,-0.6877400364192371,0.6755340489756966,-0.4314775276815196,-1.9174168570957073,1.7200867786375509,1.2168098939874543,-0.5930255520633805,0.7115325500881164,0.4647073341361216,0.0403019398885256,-6.845956521989974,degraded
A66,0.0,0.0,6261,2.104,18.12,15640,0.09205,5.084,12.3,12.74,9834,0.173248825395257,0.0,0.03719,1287.0,8682,162.1,102.9,11.11,1.83821363341778,0.33153546699461,4.095,0.34976283759766,9.82,19.04,28.83,0.0,0.36656789483114,0.1478772818158,1.02480777404983,10.38,42.63,LSC,-82.78,1.44,1.84,2.7,20.67,3.203426503814917e-16,1.9607200123381887,3.203426503814917e-16,3.203426503814917e-16,5.648855220576159,4.464301023360515,1.6164121393462088,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.448551513972234,3.87148525947732,0.4989892776113035,0.8690393221168372,3.203426503814917e-16,3.783496309226793e-09,0.296001371415233,3.783496309226793e-09,3.783496309226793e-09,0.5024191152822104,0.4466451967485016,0.268758361123998,3.783496309226793e-09,3.783496309226793e-09,3.783496309226793e-09,3.783496309226793e-09,0.3925584148896109,0.4159343014822418,0.1493246615908221,0.1970632524277397,3.783496309226793e-09,-1.0173368239419882,-0.9312029028714204,0.5803573740221569,0.3106606981827622,0.3725333284060844,-1.192012028893045,-0.984284947584703,0.6085370786384452,0.3798936393794048,0.1779833889537174,0.1323236803747693,-0.8268119964428833,-0.3182342810716703,-0.6585515757756734,0.6181351613034081,-0.8721682722728904,0.012481892008993,-0.4685379206191553,0.2350977897415414,-0.108025412014425,-0.2564961466207248,-0.198900004156917,-0.3777277835351139,-0.0199570145361785,0.4818478671141727,-0.3775139431341025,-0.5930255520633805,-0.3770985562110351,-0.5748795185199795,-0.9176179012733766,-3.788782847741169,medium
DBC2,0.20512441822,4.5700879458,6158,2.28,23.45,45630,0.6177,5.102,12.22,24.11,11040,12.7213928484606,0.0,1.22,1314.0,23100,207.6,199.8,14.79,2.54,8.6486322717,8.798,2.6615581674,14.53,17.49,51.17,0.0,3.0719197092,0.0,12.6704832896748,7.3,42.51,LSC,-82.58,2.06,2.54,4.5,22.54,1.2923549795040157,3.203426503814917e-16,3.181823584688882,0.8703902488126933,4.117371535262947,3.203426503814917e-16,3.203426503814917e-16,3.67821191142464,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.307820697150533,5.704283159358946,3.203426503814917e-16,3.203426503814917e-16,1.2923549795040157,0.2347844845946698,3.696458763674807e-09,0.3683973791149051,0.1926794917035416,0.4190718723202127,3.696458763674807e-09,3.696458763674807e-09,0.3960927167203684,3.696458763674807e-09,3.696458763674807e-09,3.696458763674807e-09,0.3756206532587313,0.4932635467596986,3.696458763674807e-09,3.696458763674807e-09,0.2347844845946698,-0.0549568978812904,2.359188440584606,0.5536121522938394,0.4141333548691125,0.5735225376559839,0.9768944976539214,0.8661135582132952,0.6176963119334974,0.3695224855829924,0.8570396805652706,0.3646399957708344,1.3254360283672966,-0.3182342810716703,1.934928185502768,0.647342058161558,1.3278871480588492,0.5948836101022551,1.459230582568831,0.7306521594272068,0.4579588051996752,2.7262968829527203,0.6075813292357273,1.6002978250000404,0.2679828984320611,0.284980996205485,0.5314318811905937,-0.5930255520633805,1.4957233689419769,-0.9920739420441312,0.9035108217715672,6.464749640288497,medium
DCC2,0.0,0.40886193855,8272,0.0001,21.51,12980,0.2797,5.551,15.74,12.36,10620,0.482682488052189,0.0,0.288,1536.0,8481,99.25,166.4,15.17,6.9,0.0,7.868,0.0,13.86,18.39,42.57,0.0,0.0,0.0,3.67515727772747,8.68,42.5,LSC,-82.53,1.65,6.9,1.0,26.62,0.7015976723254892,3.318611206510286,2.7751583406568807,3.203426503814917e-16,5.1728502596024315,1.720913610124057,3.8015345531465186,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,1.80950466920085,4.976371289815223,0.7015976723254892,3.203426503814917e-16,0.7015976723254892,0.165290839119565,0.359486762110476,0.3287370082231144,3.531930075284931e-09,0.448817381998274,0.2588715054414889,0.3847549233467485,3.531930075284931e-09,3.531930075284931e-09,3.531930075284931e-09,3.531930075284931e-09,0.2654511240597343,0.4402112149682534,0.165290839119565,3.531930075284931e-09,0.165290839119565,-1.0173368239419882,-0.2744656238069099,1.029461464578577,-1.814242204216334,0.5059495091215218,-1.5696217089844766,-0.237582274604011,0.8378280683938089,0.7753304054864176,0.1463974547832507,0.286746529430718,-0.6219509092973784,-0.3182342810716703,0.0795430629162223,0.8669576407163122,-0.9248270743479652,-1.1395077318690296,0.9269551884577004,0.7750648666243943,2.514225240978633,-0.6877400364192371,0.4845850297301515,-0.9722076383730078,0.2328442218383754,0.4012114109726853,0.2385187612667647,-0.5930255520633805,-0.9128013333785578,-0.9920739420441312,-0.1196666684587692,-3.9537310613714074,degraded
DCE3,0.0,1.0300308574,18180,2.156,38.56,47560,0.5823,9.169,25.96,28.83,21970,9.11631903631463,0.0,0.2807,3836.0,19450,420.4,249.9,27.9,5.31,1.222390925,7.091,0.85733925098,25.72,35.11,75.6,0.0,0.83866617007,0.62790801285,8.06301980811397,6.91,42.49,LSC,-82.44,1.82,5.31,3.3,22.68,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.892813735550468,3.203426503814917e-16,3.203426503814917e-16,2.007029757186663,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,5.53824924549832,5.272598711318438,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,4.378346939639406e-09,4.378346939639406e-09,4.378346939639406e-09,4.378346939639406e-09,0.4826525464024706,4.378346939639406e-09,4.378346939639406e-09,0.3465610059967229,4.378346939639406e-09,4.378346939639406e-09,4.378346939639406e-09,0.5756904675256803,0.5617138721571808,4.378346939639406e-09,4.378346939639406e-09,4.378346939639406e-09,-1.0173368239419882,0.4253536075554841,2.2991871619440025,0.3418305505989142,0.9668348572139568,1.060810966037913,0.7619225157735574,2.2011542920599565,1.594531838923494,1.0510282850230883,1.7466854864851225,1.058672783163981,-0.3182342810716703,0.0601724494266591,2.1549227663784656,0.9412172909743528,2.2592425659652826,2.1109434930611877,1.859540402812358,1.9385705559897284,0.515001482829825,0.3714946789833001,0.2549805404200986,0.7003490592417514,1.9218810233483743,1.1559772672932975,-0.5930255520633805,0.1319060511933185,0.4820076803645835,0.5115511259102332,-2.4006800210988786,medium
DJC2,0.0,7.4208470536,5411,1.815,19.75,40660,0.5389,4.612,11.84,15.47,9552,43.4458077869251,0.0,1.178,1113.0,19790,193.7,160.2,13.16,2.06,17.836160871,6.438,5.2533570897,12.98,15.59,44.99,0.0,0.0,0.0,18.4976356539386,7.25,42.49,LSC,-82.51,2.13,2.06,10.0,22.77,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.3479233034203064,3.203426503814917e-16,3.203426503814917e-16,1.8073549220576044,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,1.3734583955274444,6.482349623641233,3.203426503814917e-16,1.7104933828050153,1.09515723304034,4.649766007162815e-09,4.649766007162815e-09,4.649766007162815e-09,4.649766007162815e-09,0.3980757015078735,4.649766007162815e-09,4.649766007162815e-09,0.3492572571981039,4.649766007162815e-09,4.649766007162815e-09,4.649766007162815e-09,0.3044608602806654,0.6614392178770466,4.649766007162815e-09,0.3397695188558144,0.2718704173523078,-1.0173368239419882,3.151030047423528,0.3451103919295822,0.1273065585061037,0.4394040485425024,0.7432943140511901,0.6309574378193562,0.3581637629738018,0.3193865343845645,0.3820863330366706,0.073892778623422,2.3540589356582777,-0.3182342810716703,1.8698343292997268,0.4138118696873939,0.980178957530195,0.4316614877204192,0.8165336222992071,0.5271682498879211,0.0847074566085376,3.73381660255831,0.2677116170963856,2.6611600969246068,0.1842042658037063,0.0198107846496649,0.3264146623826992,-0.5930255520633805,-0.9128013333785578,-0.9920739420441312,1.2420863382136302,10.615435815078268,reference
GL1,0.0,0.0,2421,0.0001,18.26,31440,0.2043,2.296,4.908,2.861,4482,0.292410485840022,0.0,0.04875,437.2,9762,114.5,140.7,4.675,1.07,0.0,2.414,0.0,21.63,7.873,16.07,0.0,0.65345435666,0.64964068093,0.609753513732076,8.04,42.51,LSC,-82.52,1.61,1.07,0.4,26.89,1.3306453119884716,3.713829095368271,2.010888316142736,3.203426503814917e-16,5.036423408249874,3.203426503814917e-16,3.1002641234734294,4.896653486982127,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.010888316142736,3.334984247712809,2.010888316142736,3.203426503814917e-16,3.203426503814917e-16,0.2201891223737915,0.3678541529919065,0.2706815668271488,3.4164265525481263e-09,0.4283766825432303,3.4164265525481263e-09,0.3360965493486679,0.4223907436408891,3.4164265525481263e-09,3.4164265525481263e-09,3.4164265525481263e-09,0.2706815668271488,0.3485873315405154,0.2706815668271488,3.4164265525481263e-09,3.4164265525481263e-09,-1.0173368239419882,-0.9312029028714204,-0.9514572449487574,-1.814242204216334,0.3784965024671889,0.222370576795771,-0.5235470716255346,-1.291860571946437,-1.0150113542806558,-1.2516159681587942,-1.4456426708780985,-0.7421528217768283,-0.3182342810716703,-0.6207775562968139,-0.8997457020177207,-0.608585257858882,-0.8043384016370208,0.4392963270796221,-1.18045742905464,-0.9165248776368284,-0.6877400364192371,-0.6926846889864533,-0.9722076383730078,0.5679745437745854,-1.5105793285877862,-1.285157378514376,-0.5930255520633805,-0.0502173395563527,0.5221247453441319,-1.136365036336386,-0.9123354260201566,medium
MCE2,0.0,7.7222853006,7544,3.101,24.86,49190,0.6976,5.984,14.2,20.37,12260,26.2743764107587,0.0,0.6435,1710.0,21710,239.3,219.8,16.65,4.23,8.7164114293,8.988,3.9441384062,15.83,21.23,56.56,0.0,3.1796600847,0.0,24.742874478697,7.37,42.59,LSC,-82.44,1.87,4.23,3.0,22.4,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,0.9190491088118918,4.45518990055299,3.203426503814917e-16,3.203426503814917e-16,1.5871029982071208,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.5744818536050045,6.049981918462887,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,4.394799783787299e-09,4.394799783787299e-09,4.394799783787299e-09,0.2353970800484931,0.5182804443685808,4.394799783787299e-09,4.394799783787299e-09,0.3093387087125669,4.394799783787299e-09,4.394799783787299e-09,4.394799783787299e-09,0.4642354067680538,0.6039607984668302,4.394799783787299e-09,4.394799783787299e-09,4.394799783787299e-09,-1.0173368239419882,3.2184139704118997,0.8809218439191142,0.8332399265392553,0.6193505516726837,1.1290723621996894,1.0931352902662457,1.0362662930644464,0.6094359096451871,0.675406006827188,0.575143722893423,1.9266837981746483,-0.3182342810716703,0.9102064419733308,1.017941127368163,1.1883600087814563,0.9297360909312662,1.7370315270074372,0.9386242731307952,1.4577009248552375,2.7368398139851777,0.631268301951251,2.1955408315384255,0.3320359101141883,0.7354812498358247,0.6913047084811351,-0.5930255520633805,1.540519924323997,-0.9920739420441312,1.5070548112921989,7.713236737045298,reference
S1,0.0,0.0,1501,2.096,25.8,43640,0.4436,2.096,3.674,0.0,5352,0.443643149639,0.0,0.01828,319.8,10920,140.6,85.36,3.578,0.41342143147169,0.527392532751,1.671,0.2314883814482,32.71,10.03,14.01,0.0,0.21567367593516,0.5783564268239,0.275905397357147,10.03,43.01,SCR,-82.41,1.43,0.41,4.6,20.77,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,5.672425341971495,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.5849625007211565,5.523561956057013,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,0.6415711388980757,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,0.4330993663293108,0.6330966850475331,4.821340532299872e-09,4.821340532299872e-09,4.821340532299872e-09,-1.0173368239419882,-0.9312029028714204,-1.7219493309182947,0.3058190382224263,0.6485346061387299,0.8865677896879883,0.329920560246504,-1.4859413342938614,-1.4177626926461593,-2.7730481152024233,-1.089410595051711,-0.6453036390746876,-0.3182342810716703,-0.7212599254190312,-1.3387881521688858,-0.3565697500147479,-0.3221048462610237,-1.0095353802062437,-1.581629879426411,-1.893855145238697,-0.0498160132769625,-0.995376907556306,-0.5594942320009069,0.885507598664229,-0.9784145465910968,-1.4942758896299655,-0.5930255520633805,-0.5777994702694088,0.3884990504507731,-1.3580028107169635,0.74071837995386,medium
S10,0.21579981277396,0.554585861218852,2726,1.377,22.45,17590,0.435,2.803,5.492,6.678,6158,0.68574574321395,1.841626261511,0.05103,490.3,8300,87.13,72.49,5.456,1.08693561108866,0.224356532234,4.83,0.172998642879683,34.47,11.38,31.73,1.269485322861,0.438449619596392,1.274392274828,7.64419770289274,10.12,42.91,SCR,-82.46,1.54,1.09,1.5,19.12,1.3507165183119874,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,5.3502596656399755,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,0.331588205937932,1.1966005381566531,5.78825675019676,1.024030069363076,0.331588205937932,1.3507165183119874,0.284194185441442,4.3766363677046884e-09,4.3766363677046884e-09,4.3766363677046884e-09,0.5656144717318596,4.3766363677046884e-09,4.3766363677046884e-09,4.3766363677046884e-09,4.3766363677046884e-09,4.3766363677046884e-09,0.1408097151997727,0.2674900793061276,0.5883110099227766,0.2474511276539304,0.1408097151997727,0.284194185441442,-0.0094674707965924,-0.0858892248966477,-0.7601897139810888,-0.189992375029511,0.5393890953949617,-0.9540083089425432,0.3017835593321615,-0.848253682638192,-0.8529714922491172,-0.4774193702123444,-0.807707729687716,-0.50961587069664,6.372032385378715,-0.6133764957894025,-0.7387187811907452,-0.9733251707908896,-1.4444997912309747,-1.4816910355434991,-0.9396524323437552,-0.8956527557637332,-0.3828834950619275,-0.0327030625074133,-0.6559419032124366,0.9260581490417784,-0.6960436176718554,-0.22665389779824,2.66522360666756,-0.2891646100579472,1.4936276682659986,0.4664329882200442,5.603752172461029,degraded
S100,0.1595873243962,0.416795819975,2736,1.238,0.04606,12150,0.322,5.077,19.0,19.39,13880,9.47279257641,0.0,0.1745,371.8,7046,141.5,92.19,15.04,2.09200852742522,0.43987535325167,11.77,0.56528462974453,0.04967,10.44,83.36,0.27449454218669,5.95127872572294,1.2853322211645,61.3021603739733,9.12,42.07,DR,-83.18,1.54,2.09,2.8,19.35,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.2252206814872664,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,4.82031925463496,6.021391865052195,3.203426503814917e-16,0.525628361338754,3.203426503814917e-16,4.685345655773089e-09,4.685345655773089e-09,4.685345655773089e-09,4.685345655773089e-09,0.4701256769176675,4.685345655773089e-09,4.685345655773089e-09,4.685345655773089e-09,4.685345655773089e-09,4.685345655773089e-09,4.685345655773089e-09,0.5747409681686687,0.6423662270899465,4.685345655773089e-09,0.189790141223071,4.685345655773089e-09,-0.2536330355318096,-0.2637066552927127,-0.7542870864505357,-0.3030422843621245,-2.0025229097449295,-1.7034708011890072,-0.0844450384406733,0.6049678343484161,1.08119655984748,0.6225375926450141,0.8243901364315062,1.0889813347584183,-0.3182342810716703,-0.234840751029425,-1.1272979907582377,-1.3415506379127198,-0.3071082355183406,-0.7868338866792798,0.7599896021566102,0.1113631085833312,-0.1386838160635424,0.9343090617201102,-0.0841064649581994,-1.8787920637350952,-0.8891591472780902,1.3128842175276518,0.3712649340341023,2.4131026984935744,1.5081433124684545,2.3498725596009744,1.3142061914373109,medium
S101,0.14565146675913,0.48354485218659,3464,1.908,14.95,19420,0.1672,3.153,9.429,10.67,7921,0.29751324619233,0.0,0.03865,614.3,8217,135.0,112.0,7.289,1.78423236514523,0.53271276694657,6.291,0.1196816554564,7.911,15.34,25.79,0.85271651851,1.3976345362733,1.14884195319477,7.20607537754546,9.64,42.35,DR,-82.95,1.22,1.78,7.0,18.54,3.203426503814917e-16,3.68332477441813,2.3732820053767307,3.203426503814917e-16,1.9212292983516217,6.178487014945737,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.048197292966219,1.2592593621424124,3.203426503814917e-16,2.164889411545014,3.203426503814917e-16,3.203426503814917e-16,1.4553128988317987,3.8979033213338915e-09,0.4179686303769276,0.3355045035594125,3.8979033213338915e-09,0.301865361560852,0.5413333083569225,3.8979033213338915e-09,3.8979033213338915e-09,3.8979033213338915e-09,0.311680459105997,0.2443887866524072,3.8979033213338915e-09,0.3204361751323499,3.8979033213338915e-09,3.8979033213338915e-09,0.2627252840932169,-0.3159961774171911,-0.1755051489361005,-0.3739559835225742,0.1882873674583401,0.2243624019079172,-0.7535291500560097,-0.6708955299396846,-0.5752923427734793,-0.0381251512134103,-0.0059159309630011,-0.3021164353373047,-0.738704158045848,-0.3182342810716703,-0.6537576447288452,-0.421879555569815,-0.9959193655490138,-0.4176146334799385,-0.2228888761637744,-0.4729071528217617,-0.1572143856441773,-0.044579083825042,0.2430932577522931,-0.7481457909946846,-0.1746207148799849,-0.0173223942907891,-0.552290497314791,1.8585654631181048,0.5872280101928057,1.3218552390790894,0.416833497063706,-0.28718110657650886,medium
S102,0.1455248591251,0.549319379275828,3098,2.239,17.68,38220,0.1922,3.21,9.084,11.43,8784,0.374967636535463,0.0,0.03971,408.7,18080,168.8,144.6,7.364,1.29918337045285,0.16117572993,1.94,0.119451322369166,8.791,19.63,22.0,0.0,0.1154194534657,0.126381223446251,2.3468917608619,10.1,42.35,DR,-82.92,-1.07,1.3,1.5,18.33,3.203426503814917e-16,0.7691161177699127,3.203426503814917e-16,3.203426503814917e-16,1.268105395381216,3.203426503814917e-16,0.7691161177699127,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.914995645245574,6.3696434218432785,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,1.268105395381216,4.7232838207419424e-09,0.2314369072473639,4.7232838207419424e-09,4.7232838207419424e-09,0.2971764127247982,4.7232838207419424e-09,0.2314369072473639,4.7232838207419424e-09,4.7232838207419424e-09,4.7232838207419424e-09,0.5221584402903003,0.6660306589048223,4.7232838207419424e-09,4.7232838207419424e-09,4.7232838207419424e-09,0.2971764127247982,-0.3165662186814292,-0.0923907599910917,-0.5539751654305046,0.3905337708290762,0.3535035825880234,0.6179349147127913,-0.5710993149325876,-0.5330286969841957,-0.0959534157444354,0.0651385596816774,-0.0944363278733208,-0.6879601034989629,-0.3182342810716703,-0.6502813398377105,-0.9944226183772448,0.7770030826069817,0.1077702947123905,0.518735348827843,-0.4560849962126244,-0.6475459564693462,-0.4626799000126085,-0.8770330604131044,-0.7485535703786105,-0.0995818311916746,0.5528079014171225,-0.8003178658598068,-0.5930255520633805,-0.7254345568657887,-0.6320656648322679,-0.4383851556988513,-2.0726995808555952,reference
S11,0.2661687863376,0.776684221272,2691,2.142,26.15,20410,0.425,3.052,5.049,3.99,5371,4.4493959819411,0.0,1.013,640.3,8944,101.3,74.24,5.81,1.0130218307162,0.618925589872714,8.29,0.81426962292774,34.48,10.85,25.79,0.3455899215991,0.14872518747287,0.12494743834432,5.14673972824677,8.63,42.84,SCR,-82.47,1.53,1.01,1.5,20.05,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,4.876972617710485,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,3.203426503814917e-16,2.0203309982857096,6.101935543140568,0.7268502500741482,3.203426503814917e-16,0.284917523732244,4.78159411407184e-09,4.78159411407184e-09,4.78159411407184e-09,4.78159411407184e-09,0.5899843404543695,4.78159411407184e-09,4.78159411407184e-09,4.78159411407184e-09,4.78159411407184e-09,4.78159411407184e-09,4.78159411407184e-09,0.3797314692842358,0.6599319181482202,0.2277654248245393,4.78159411407184e-09,0.1426017668809396,0.1999106818519509,0.1699596890203416,-0.7810207330882419,0.3334894791566892,0.6591402046670128,-0.6528130379407515,0.2688533024092372,-0.6516253196028651,-0.9744673811674376,-0.9627311370134424,-1.0822943217852208,0.5172410987236232,-0.3182342810716703,1.601347150087476,-0.3636131102614529,-0.8053294013133692,-1.0915943491545663,-1.41283567729792,-0.8399567526419085,-0.9880225013277644,0.0378396154860761,0.5419204844933337,0.2084772746280095,0.9262827535775776,-0.8030469351167522,-0.552290497314791,0.5870741122473592,-0.6749655536699054,-0.6359187101244965,0.1412913476084262,3.6080608720800895,degraded
S12,0.891611378537865,1.281155747757,3476,0.0,31.41,36960,0.5567,3.235,6.485,3.623,7685,45.78167288875,0.0,0.8653,890.0,13260,162.8,112.7,6.815,1.50549640952582,2.1331312299369,4.354,2.5895619547951,45.38,15.78,32.06,0.76242257594,0.39746858288455,0.265262663684834,10.8589491782223,9.21,42.83,SCR,-82.47,-0.99,1.51,6.0,20.08,3.203426503814917e-16,1.75304380217978,1.5556469338966004,3.203426503814917e-16,3.65968839300624,3.844191690237976,1.9266538504299489,3.203426503814917e-16,2.5213973719436904,4.8801112644929185,3.203426503814917e-16,3.203426503814917e-16,4.271945938382821,4.083066611213009,0.5170584362193528,3.203426503814917e-16,3.322863704566977e-09,0.2458111222662102,0.2315584663210523,3.322863704566977e-09,0.3551625783021729,0.3640052634945651,0.2576955939814188,3.322863704566977e-09,0.294798855882767,0.4101285548262348,3.322863704566977e-09,3.322863704566977e-09,0.3837231666464931,0.3751443226381556,0.1334980616613581,3.322863704566977e-09,2.2704736046234135,0.6488076424148437,-0.3683808836190957,-1.8144298090555897,0.803889502399749,0.5500296015451759,0.6851125342178886,-0.5146722300072367,-0.6083036639079722,-1.0487649570800082,-0.3628590817913735,2.398886908797352,-0.3182342810716703,1.3416411871015013,0.0993476838061572,0.0799295789242746,0.022618768933942,-0.204820208568591,-0.5828786143335114,-0.4274226689565958,1.0322681951738488,-0.137747447911067,1.560936687128908,1.139740686188948,0.0476596558099341,-0.21034144355599,1.6599280087578483,-0.3387436406526352,-0.2803469639413051,0.7679523247207211,7.5795188988830615,degraded
S13,0.321967484479,0.7298342585482,5987,1.417,28.16,31330,0.3477,5.707,13.05,1.623,13800,4.77377678481,0.139123737832496,0.04153,1351.0,11040,194.5,127.3,10.88,1.08197358197359,0.65157936239117,3.209,0.78542686259838,20.95,21.94,26.21,0.62796577855123,0.1422389644129,0.92113893675374,34.0717328933462,10.0,42.75,SCR,-82.47,-0.67,1.08,1.0,20.61,3.203426503814917e-16,3.203426503814917e-16,1.5361710619210072,3.203426503814917e-16,6.2535527644249385,0.9635619887114086,0.5607730351540854,3.203426503814917e-16,3.203426503814917e-16,0.5607730351540854,3.203426503814917e-16,1.9449919524511456,3.953201081330583,0.5607730351540854,2.031354958973808,3.203426503814917e-16,4.176477132368746e-09,4.176477132368746e-09,0.2892161332953578,4.176477132368746e-09,0.5835339587876829,0.229056465661364,0.1747415914873206,4.176477132368746e-09,4.176477132368746e-09,0.1747415914873206,4.176477132368746e-09,0.3254330301537018,0.463956409012342,0.1747415914873206,0.3325796216799342,4.176477132368746e-09,0.4223487645574617,0.1187605908964806,0.5082063498365665,-0.1586834766861554,0.7175179851443367,0.2152709816491404,0.0062207536782968,0.9107929868569896,0.4741959032641532,-1.68701880231137,0.8127812758885842,0.5678459977278556,0.5162057370804017,-0.6443208484267618,0.6864069672472607,-0.3319993314488141,0.4413671174926752,0.1486423874973513,0.1992864268869358,-0.9017505631578828,0.0679152563484458,-0.4345039713694066,0.1767137232907419,0.5436651877863484,0.8123676517056966,-0.5269960089758329,1.344428740891899,-0.6846785517769081,0.9830196303089416,1.801940156824896,1.864885463147267,medium
